Age,Education,EducationNum,MaritalStatus,Relationship,Gender,CapitalGain,HoursPerWeek
28, Bachelors,13, Never-married, Not-in-family, Female,0,40
28, Bachelors,13, Divorced, Not-in-family, Male,0,40
32, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
23, Bachelors,13, Never-married, Own-child, Male,0,40
29, Bachelors,13, Married-civ-spouse, Husband, Male,0,60
48, Prof-school,15, Married-civ-spouse, Husband, Male,15024,50
36, Prof-school,15, Married-civ-spouse, Husband, Male,0,80
67, HS-grad,9, Widowed, Unmarried, Male,0,40
53, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
31, Some-college,10, Never-married, Not-in-family, Female,0,40
47, HS-grad,9, Married-civ-spouse, Husband, Male,0,38
38, Some-college,10, Married-civ-spouse, Husband, Male,0,50
26, Bachelors,13, Never-married, Own-child, Female,0,50
66, Doctorate,16, Married-civ-spouse, Husband, Male,20051,35
32, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
25, HS-grad,9, Married-civ-spouse, Husband, Male,0,38
24, Bachelors,13, Never-married, Not-in-family, Male,0,40
29, 11th,7, Divorced, Unmarried, Female,0,20
41, Bachelors,13, Never-married, Not-in-family, Male,0,40
29, HS-grad,9, Separated, Unmarried, Female,0,20
67, HS-grad,9, Married-civ-spouse, Husband, Male,0,20
29, Masters,14, Married-civ-spouse, Husband, Male,0,40
21, HS-grad,9, Never-married, Own-child, Male,0,36
24, Some-college,10, Never-married, Not-in-family, Male,14344,50
46, Prof-school,15, Married-civ-spouse, Husband, Male,0,60
35, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
62, Bachelors,13, Married-civ-spouse, Wife, Female,0,40
39, Masters,14, Married-civ-spouse, Husband, Male,0,45
33, HS-grad,9, Divorced, Unmarried, Male,0,40
31, Masters,14, Divorced, Unmarried, Female,0,50
49, 7th-8th,4, Married-civ-spouse, Husband, Male,0,40
72, 7th-8th,4, Divorced, Not-in-family, Male,0,30
32, Masters,14, Never-married, Not-in-family, Male,0,10
22, HS-grad,9, Never-married, Own-child, Male,0,40
49, Prof-school,15, Married-civ-spouse, Husband, Male,0,60
19, Some-college,10, Never-married, Own-child, Male,0,10
34, Assoc-voc,11, Divorced, Own-child, Male,0,40
65, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
36, Bachelors,13, Married-civ-spouse, Husband, Male,4386,50
20, Some-college,10, Never-married, Own-child, Male,0,40
37, Bachelors,13, Married-civ-spouse, Husband, Male,0,50
35, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
51, Some-college,10, Married-civ-spouse, Husband, Male,0,40
27, Bachelors,13, Never-married, Own-child, Female,0,40
19, Some-college,10, Never-married, Own-child, Male,0,16
22, Some-college,10, Never-married, Own-child, Male,0,20
60, Assoc-voc,11, Widowed, Not-in-family, Female,0,37
43, Some-college,10, Married-civ-spouse, Husband, Male,0,70
32, Masters,14, Never-married, Not-in-family, Female,0,38
40, Masters,14, Divorced, Unmarried, Female,1506,40
20, 10th,6, Never-married, Not-in-family, Female,0,30
42, Bachelors,13, Married-civ-spouse, Husband, Male,0,60
36, HS-grad,9, Married-civ-spouse, Husband, Male,0,60
65, HS-grad,9, Widowed, Not-in-family, Female,0,40
63, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
29, Some-college,10, Married-civ-spouse, Husband, Male,0,35
60, HS-grad,9, Divorced, Not-in-family, Male,2597,55
22, HS-grad,9, Never-married, Not-in-family, Female,0,45
57, HS-grad,9, Married-civ-spouse, Husband, Male,5178,60
45, 11th,7, Married-civ-spouse, Husband, Male,0,50
45, HS-grad,9, Married-civ-spouse, Wife, Female,0,40
34, Prof-school,15, Married-civ-spouse, Husband, Male,0,55
27, Bachelors,13, Never-married, Not-in-family, Male,0,60
20, Some-college,10, Never-married, Own-child, Female,0,20
47, HS-grad,9, Married-civ-spouse, Husband, Male,0,56
32, 10th,6, Married-civ-spouse, Husband, Male,0,45
30, 12th,8, Married-civ-spouse, Wife, Female,0,40
58, Doctorate,16, Never-married, Not-in-family, Female,0,43
76, Some-college,10, Widowed, Not-in-family, Male,0,40
38, HS-grad,9, Divorced, Not-in-family, Male,0,50
53, Assoc-voc,11, Married-civ-spouse, Husband, Male,0,40
27, Bachelors,13, Never-married, Not-in-family, Male,0,50
44, Assoc-acdm,12, Married-civ-spouse, Husband, Male,0,30
42, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
40, Bachelors,13, Married-AF-spouse, Husband, Male,7298,50
57, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
38, Bachelors,13, Never-married, Not-in-family, Male,0,30
18, Some-college,10, Never-married, Own-child, Male,0,30
19, 12th,8, Never-married, Own-child, Male,0,30
32, Masters,14, Never-married, Not-in-family, Female,4865,40
34, Masters,14, Never-married, Not-in-family, Male,0,35
37, Some-college,10, Married-civ-spouse, Husband, Male,0,38
49, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
71, Bachelors,13, Married-civ-spouse, Husband, Male,0,10
35, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
55, HS-grad,9, Married-civ-spouse, Husband, Male,0,50
33, Some-college,10, Never-married, Unmarried, Female,0,18
63, 11th,7, Separated, Not-in-family, Male,0,40
42, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
30, Masters,14, Married-civ-spouse, Wife, Female,0,50
48, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
57, Bachelors,13, Married-civ-spouse, Husband, Male,0,10
50, Masters,14, Divorced, Unmarried, Female,0,65
47, Some-college,10, Divorced, Not-in-family, Female,0,33
55, Bachelors,13, Separated, Unmarried, Female,0,72
40, Masters,14, Divorced, Unmarried, Female,0,20
58, Bachelors,13, Never-married, Own-child, Male,0,72
39, HS-grad,9, Divorced, Not-in-family, Male,0,40
45, Some-college,10, Divorced, Not-in-family, Female,0,50
69, Doctorate,16, Married-civ-spouse, Husband, Male,0,50
27, 12th,8, Married-civ-spouse, Husband, Male,0,45
41, HS-grad,9, Never-married, Not-in-family, Female,0,40
18, HS-grad,9, Never-married, Not-in-family, Female,0,30
36, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
39, HS-grad,9, Divorced, Not-in-family, Male,0,40
34, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
62, Masters,14, Divorced, Unmarried, Female,0,32
50, Masters,14, Married-civ-spouse, Husband, Male,7298,50
26, Assoc-voc,11, Never-married, Own-child, Male,0,50
45, Masters,14, Divorced, Not-in-family, Male,0,40
46, Masters,14, Married-civ-spouse, Husband, Male,0,50
51, HS-grad,9, Separated, Unmarried, Female,0,20
33, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
26, HS-grad,9, Never-married, Own-child, Female,0,40
26, 12th,8, Married-civ-spouse, Husband, Male,0,98
35, Some-college,10, Married-civ-spouse, Husband, Male,0,40
58, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
28, Some-college,10, Never-married, Not-in-family, Male,0,40
43, Bachelors,13, Divorced, Unmarried, Female,1506,36
45, Some-college,10, Never-married, Not-in-family, Male,0,35
51, HS-grad,9, Widowed, Unmarried, Female,0,40
58, Some-college,10, Married-civ-spouse, Husband, Male,0,60
19, HS-grad,9, Never-married, Own-child, Male,0,40
60, HS-grad,9, Never-married, Not-in-family, Female,0,40
28, Bachelors,13, Never-married, Not-in-family, Male,0,40
19, Some-college,10, Never-married, Own-child, Male,0,12
41, HS-grad,9, Married-civ-spouse, Husband, Male,0,38
56, Bachelors,13, Married-civ-spouse, Husband, Male,7688,40
57, Masters,14, Never-married, Not-in-family, Male,0,20
48, Bachelors,13, Married-civ-spouse, Husband, Male,99999,50
32, Some-college,10, Married-civ-spouse, Husband, Male,0,99
76, Masters,14, Widowed, Not-in-family, Female,0,15
57, HS-grad,9, Divorced, Not-in-family, Female,0,30
58, Some-college,10, Never-married, Not-in-family, Female,0,40
59, 7th-8th,4, Married-civ-spouse, Husband, Male,0,20
34, Preschool,1, Never-married, Own-child, Female,0,25
33, Masters,14, Married-civ-spouse, Husband, Male,0,19
59, Masters,14, Married-civ-spouse, Husband, Male,0,50
48, Some-college,10, Never-married, Not-in-family, Male,0,40
41, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
37, Bachelors,13, Never-married, Other-relative, Male,0,40
27, HS-grad,9, Married-civ-spouse, Wife, Female,0,40
66, Some-college,10, Married-civ-spouse, Husband, Male,0,7
25, HS-grad,9, Never-married, Unmarried, Female,0,40
62, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
26, HS-grad,9, Never-married, Own-child, Male,0,60
61, HS-grad,9, Married-civ-spouse, Husband, Male,0,12
39, 11th,7, Married-civ-spouse, Husband, Male,0,40
39, HS-grad,9, Married-civ-spouse, Husband, Male,0,16
46, Some-college,10, Married-civ-spouse, Husband, Male,0,40
29, 11th,7, Married-civ-spouse, Wife, Female,0,5
26, HS-grad,9, Married-civ-spouse, Husband, Male,0,45
23, 11th,7, Never-married, Own-child, Male,0,50
36, HS-grad,9, Divorced, Own-child, Female,0,40
37, Some-college,10, Married-civ-spouse, Husband, Male,0,70
39, Assoc-acdm,12, Married-civ-spouse, Husband, Male,5178,48
34, Bachelors,13, Divorced, Not-in-family, Male,0,50
50, Doctorate,16, Married-civ-spouse, Husband, Male,0,23
55, Bachelors,13, Divorced, Unmarried, Male,0,40
49, 7th-8th,4, Married-civ-spouse, Husband, Male,0,70
30, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
70, Doctorate,16, Married-civ-spouse, Husband, Male,0,20
43, Bachelors,13, Separated, Unmarried, Male,0,35
22, 7th-8th,4, Never-married, Own-child, Male,0,40
61, Bachelors,13, Never-married, Not-in-family, Male,0,7
56, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
26, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
39, Bachelors,13, Married-civ-spouse, Husband, Male,0,60
17, 11th,7, Never-married, Own-child, Female,0,20
21, Some-college,10, Never-married, Own-child, Female,0,12
37, Assoc-voc,11, Married-civ-spouse, Husband, Male,0,40
40, Masters,14, Married-civ-spouse, Husband, Male,99999,50
62, Bachelors,13, Divorced, Not-in-family, Male,14084,40
42, Bachelors,13, Married-civ-spouse, Husband, Male,0,60
53, Bachelors,13, Married-civ-spouse, Husband, Male,0,45
28, 5th-6th,3, Married-civ-spouse, Husband, Male,0,25
70, Some-college,10, Married-civ-spouse, Husband, Male,0,30
41, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
43, Masters,14, Never-married, Not-in-family, Male,0,45
40, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
64, HS-grad,9, Married-civ-spouse, Husband, Male,0,45
50, HS-grad,9, Married-civ-spouse, Husband, Male,0,48
19, Some-college,10, Never-married, Own-child, Female,0,30
32, Bachelors,13, Never-married, Own-child, Female,2174,60
45, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
36, HS-grad,9, Married-spouse-absent, Unmarried, Male,0,50
38, HS-grad,9, Never-married, Unmarried, Female,0,40
32, Bachelors,13, Divorced, Unmarried, Female,0,35
50, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
61, 5th-6th,3, Married-civ-spouse, Husband, Male,0,40
31, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
60, Some-college,10, Widowed, Not-in-family, Female,0,40
49, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
27, Bachelors,13, Never-married, Not-in-family, Female,0,40
41, HS-grad,9, Divorced, Unmarried, Female,0,45
18, 12th,8, Never-married, Own-child, Male,0,25
55, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
34, Some-college,10, Never-married, Not-in-family, Male,0,60
57, Some-college,10, Married-civ-spouse, Husband, Male,0,40
41, Some-college,10, Married-civ-spouse, Husband, Male,0,40
32, Bachelors,13, Never-married, Own-child, Female,0,40
54, Some-college,10, Married-civ-spouse, Husband, Male,0,40
27, Some-college,10, Divorced, Not-in-family, Female,0,40
32, HS-grad,9, Married-civ-spouse, Husband, Male,0,48
34, Assoc-acdm,12, Married-civ-spouse, Husband, Male,0,40
35, Bachelors,13, Married-civ-spouse, Own-child, Male,5178,50
68, HS-grad,9, Widowed, Not-in-family, Female,0,20
47, Bachelors,13, Divorced, Not-in-family, Male,0,50
67, Some-college,10, Married-civ-spouse, Husband, Male,0,8
36, Bachelors,13, Never-married, Not-in-family, Male,27828,55
21, Some-college,10, Never-married, Not-in-family, Female,594,4
76, 7th-8th,4, Never-married, Not-in-family, Male,0,30
25, Bachelors,13, Married-civ-spouse, Wife, Female,0,25
51, Some-college,10, Married-civ-spouse, Wife, Female,0,40
65, 10th,6, Married-civ-spouse, Husband, Male,0,70
34, Assoc-acdm,12, Never-married, Not-in-family, Male,0,40
46, 11th,7, Widowed, Unmarried, Female,0,40
62, HS-grad,9, Married-civ-spouse, Wife, Female,5178,40
21, Some-college,10, Never-married, Own-child, Male,0,20
30, Assoc-voc,11, Divorced, Not-in-family, Male,0,49
46, Bachelors,13, Married-civ-spouse, Husband, Male,0,55
34, Some-college,10, Married-civ-spouse, Husband, Male,0,70
50, Some-college,10, Married-civ-spouse, Husband, Male,7688,40
20, Some-college,10, Never-married, Own-child, Female,0,40
52, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
59, HS-grad,9, Married-civ-spouse, Husband, Male,0,20
25, HS-grad,9, Never-married, Unmarried, Female,0,30
28, HS-grad,9, Separated, Unmarried, Female,0,40
40, Bachelors,13, Separated, Own-child, Male,0,50
56, Some-college,10, Married-civ-spouse, Husband, Male,0,50
38, HS-grad,9, Divorced, Unmarried, Female,0,40
54, Assoc-voc,11, Married-civ-spouse, Husband, Male,0,40
50, HS-grad,9, Never-married, Not-in-family, Female,0,40
64, HS-grad,9, Widowed, Not-in-family, Female,0,20
61, Bachelors,13, Never-married, Not-in-family, Female,0,45
78, Some-college,10, Married-civ-spouse, Husband, Male,0,3
24, HS-grad,9, Divorced, Not-in-family, Male,0,50
55, HS-grad,9, Married-civ-spouse, Husband, Male,0,60
36, Some-college,10, Never-married, Not-in-family, Male,0,30
31, Assoc-acdm,12, Married-civ-spouse, Not-in-family, Male,0,50
59, Assoc-acdm,12, Married-civ-spouse, Husband, Male,0,35
24, Some-college,10, Never-married, Not-in-family, Female,0,40
75, HS-grad,9, Widowed, Other-relative, Male,0,35
46, Some-college,10, Married-civ-spouse, Husband, Male,0,40
56, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
67, HS-grad,9, Married-civ-spouse, Husband, Male,0,55
39, Some-college,10, Married-civ-spouse, Husband, Male,0,80
54, Some-college,10, Married-civ-spouse, Husband, Male,0,50
63, Prof-school,15, Married-civ-spouse, Husband, Male,0,30
23, HS-grad,9, Divorced, Own-child, Female,0,40
55, Bachelors,13, Married-civ-spouse, Wife, Female,0,25
33, HS-grad,9, Married-civ-spouse, Husband, Male,0,50
32, Assoc-acdm,12, Married-civ-spouse, Husband, Male,0,56
24, Bachelors,13, Never-married, Not-in-family, Female,0,20
44, Bachelors,13, Married-civ-spouse, Husband, Male,99999,70
26, 10th,6, Married-civ-spouse, Husband, Male,0,40
41, Masters,14, Married-civ-spouse, Husband, Male,0,75
73, Bachelors,13, Married-civ-spouse, Husband, Male,0,5
32, HS-grad,9, Married-civ-spouse, Husband, Male,0,50
56, Masters,14, Married-civ-spouse, Husband, Male,0,40
42, Some-college,10, Never-married, Not-in-family, Male,0,40
48, 9th,5, Separated, Not-in-family, Female,0,20
40, Assoc-acdm,12, Married-civ-spouse, Husband, Male,0,50
51, HS-grad,9, Divorced, Not-in-family, Male,14084,40
44, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
30, 11th,7, Married-civ-spouse, Husband, Male,0,35
30, Bachelors,13, Never-married, Own-child, Male,0,40
39, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
52, Some-college,10, Married-civ-spouse, Husband, Male,0,40
56, Masters,14, Married-civ-spouse, Husband, Male,0,40
50, Some-college,10, Divorced, Unmarried, Male,0,40
38, Masters,14, Never-married, Other-relative, Female,0,40
61, 7th-8th,4, Widowed, Not-in-family, Female,0,40
17, 10th,6, Never-married, Own-child, Male,0,20
55, Assoc-voc,11, Widowed, Unmarried, Female,6849,40
41, HS-grad,9, Divorced, Other-relative, Male,0,20
61, Masters,14, Divorced, Not-in-family, Female,0,70
60, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
22, 9th,5, Never-married, Unmarried, Female,0,36
36, HS-grad,9, Married-civ-spouse, Husband, Male,0,35
72, HS-grad,9, Married-civ-spouse, Husband, Male,0,55
46, Prof-school,15, Married-civ-spouse, Husband, Male,0,45
38, Bachelors,13, Married-civ-spouse, Husband, Male,0,99
36, Assoc-voc,11, Married-civ-spouse, Husband, Male,0,40
66, 7th-8th,4, Married-civ-spouse, Husband, Male,0,30
65, Some-college,10, Married-civ-spouse, Husband, Male,0,40
19, Some-college,10, Never-married, Own-child, Male,0,40
54, Masters,14, Divorced, Not-in-family, Female,0,30
53, Some-college,10, Married-civ-spouse, Husband, Male,0,30
46, HS-grad,9, Married-civ-spouse, Husband, Male,0,35
48, Prof-school,15, Married-civ-spouse, Husband, Male,0,35
61, HS-grad,9, Widowed, Unmarried, Female,0,20
47, Some-college,10, Divorced, Not-in-family, Female,0,40
32, Some-college,10, Divorced, Not-in-family, Female,0,35
22, Some-college,10, Never-married, Not-in-family, Female,0,25
33, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
53, HS-grad,9, Married-civ-spouse, Husband, Male,0,50
37, HS-grad,9, Married-spouse-absent, Unmarried, Female,0,40
36, Bachelors,13, Divorced, Unmarried, Female,0,40
38, Bachelors,13, Married-civ-spouse, Husband, Male,0,50
20, Some-college,10, Never-married, Own-child, Male,0,38
59, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
56, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
40, HS-grad,9, Divorced, Not-in-family, Male,0,84
61, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
20, Some-college,10, Never-married, Own-child, Female,0,20
45, Bachelors,13, Never-married, Not-in-family, Female,0,40
42, 9th,5, Never-married, Own-child, Male,0,35
46, Prof-school,15, Separated, Unmarried, Female,0,40
61, Some-college,10, Widowed, Not-in-family, Female,0,40
62, Masters,14, Married-civ-spouse, Husband, Male,0,40
43, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
38, Some-college,10, Married-civ-spouse, Husband, Male,0,45
36, Bachelors,13, Divorced, Unmarried, Female,0,40
33, Some-college,10, Married-civ-spouse, Husband, Male,0,25
30, HS-grad,9, Married-civ-spouse, Wife, Female,0,40
39, Some-college,10, Divorced, Not-in-family, Female,0,20
33, HS-grad,9, Never-married, Not-in-family, Male,0,40
42, Some-college,10, Divorced, Unmarried, Male,0,38
66, Bachelors,13, Widowed, Not-in-family, Female,0,25
39, Assoc-acdm,12, Never-married, Not-in-family, Male,0,40
51, Some-college,10, Married-civ-spouse, Husband, Male,0,24
55, HS-grad,9, Married-civ-spouse, Husband, Male,0,40
21, 7th-8th,4, Never-married, Not-in-family, Male,0,40
57, 9th,5, Divorced, Not-in-family, Male,0,40
21, Some-college,10, Never-married, Own-child, Female,0,12
51, Some-college,10, Married-civ-spouse, Husband, Male,0,50
33, HS-grad,9, Divorced, Unmarried, Female,0,32
33, Bachelors,13, Married-civ-spouse, Husband, Male,0,35
60, Bachelors,13, Married-civ-spouse, Husband, Male,0,40
47, HS-grad,9, Married-civ-spouse, Wife, Female,0,40
41, Some-college,10, Married-civ-spouse, Husband, Male,0,40
23, Some-college,10, Married-civ-spouse, Husband, Male,0,30
30, Some-college,10, Never-married, Own-child, Male,0,40
37, HS-grad,9, Married-civ-spouse, Husband, Male,3137,30
67, HS-grad,9, Widowed, Not-in-family, Male,1086,35
54, Bachelors,13, Married-civ-spouse, Wife, Female,0,35
